doc_id,text
4774,"The Knights were able to overcome a big game by Civic quarterback Brad Seketa, who completed 17 of 32 passes for 310 yards. Triad's Gavin Durham had three interceptions, returning two for touchdowns of 48 and 58 yards before being stopped at the 1-yard line on his third interception on the final play of the game."
4775,"10.Area 51, Annie Jacobsen, Little, Brown, $27.99"
4776,"""It's fantastic,"" Horner said. ""I've done this race every year they've had it. I've helped Levi win many times ... and I'm just glad I got the chance to do it this time."""
4777,"Work will resume with a process called compaction grouting, which will compress the surrounding soils and fill any voids that might exist in the material under the sea wall, said Beth Sorensen, parks bureau spokeswoman. The grouting may take up to 10 days, after which the final finish slab can be installed and clean-up completed."
4778,"""Is she ready to be president?"" he asks A.B. Culvahouse Jr., the man the McCain campaign asked to vet Palin in about one-tenth the time it allotted to evaluate better known politicians such as Minnesota Gov. Tim Pawlenty and Connecticut Sen. Joe Lieberman."
4779,"Patel, a former executive with East-West Construction Co., confessed to bribing Carroll from 1999 to 2007 in exchange for $51 million in business from MetroHealth. He is serving a three-year sentence in a federal prison in Morgantown, W.Va."
4780,Crimes of moral turpitude include criminal intent.
4781,"But for the River City Robots Channel Cats of O'Fallon, the Ratchet Rockers from Timberland and Holt high schools in Wentzville and the Raven Robotics team from the Francis Howell School District, the event is the culmination of work that began in January when they each received a kit of parts and were told to make a robot or two out of them."
4782,"The Red Sox got a run on a single, wild pitch and two groundouts but that's all they could get on Parker."
4783,"On the latest return, the Bidens listed $5,540 in donations to charity."
4784,"A key for parents who want to help kids develop a love of reading is to give them options. Parents can plan trips to their local library to look for books their kids haven't seen. With a wide array of books to choose from, kids may have an easier time finding one that strikes their fancy."
4785,"Natural light and large windows also help the space seem open and airy. ""We spent a lot of time on the placement of windows,"" said Kevin. ""We wanted to make them meaningful."""
4786,"NEW YORK — The years take their toll on Emilia Marty. She has seen friends and lovers die, watched joy and despair come and go. But she is more jaded than most in her old age, and with good reason."
4787,"Bill O’Meara, president of the Newspaper Guild, said the protest was organized by the newsroom, not the Guild."
4788,"""The ACC is the top level of women's basketball at the college level,"" Johnson said. ""And we can be a Final Four team. Let's go do it."""
4789,And more guys are realizing it.
4790,She defeated him by a 56 to 40 percent margin. Her campaign ads reminded local voters that Kucinich had considered running for office in another state.
4791,"Harris owned and operated Harris Capital and Skyline Capital Group, both businesses that operated out of Newark — and later Maplewood — and that purported to be foreclosure-rescue companies, authorities said."
4792,"At the bottom of the same mountain, the town teems with pizzerias, tourists chatter in half a dozen languages and a school band director is herding his traditionally costumed students into formation."
4793,"Adrian Quintero of the California Highway Patrol says flying off in a civilian's car, without siren, without lights, is way too dangerous, ""a no-no."""
4794,"""They forgot to give me a T-shirt,"" Ayres said. ""They forgot. Yeah. Right. Sure."""
4795,"A friend suggested the next to the last line should be ""and we all eat each other,"" but that would upset the balance of the universe and Joaquin Phoenix. Did you know he's a vegan and a member of PETA, and he narrated an anti-animal-abuse documentary called ""Earthlings"" in 2005? At the time, Joaquin said, ""Of all the films I have ever made, this is the one that gets people talking the most."" That was of course before he made ""I'm Still Here"" which was about him becoming a rap star, but it turned out to be a dumb hoax and people talked about that instead of his worthy animal cause and have since moved on and are now talking about other stuff like the holograph Tupac Shakur, which may go on tour with Dr. Dre and Snoop Dogg."
4796,"Marchionne and Gilbert appeared together Monday -- after more than a month of efforts by subordinates to make their crazy calendars coincide -- to announce that Chrysler would lease two floors of space and move 70 employees into the Gilbert-owned Dime Building, now renamed Chrysler House."
4797,"""The average person takes three weeks to change behavior,"" he said. ""In some cases, there is a physiological addiction to sugar."""
4798,"After reinstating Fischer last week, Superior Court Judge Thomas Vena in Newark today denied a motion by the state Attorney General’s Office to halt the order, said Fischer’s attorney, Barry Evenchick. Paul Loriquet, a spokesman for the Attorney General’s Office, said the judge’s reinstatement order was still under review, and no decision had been made whether to appeal."
4799,An important distinction is just who is in pursuit.
4800,"Pending: 1, $470,000; 1,952 square feet or $240.78 per square foot."
4801,But Frost believes groundswell against an Obama initiative matters more next year.
4802,Stone Brewing Co.
4803,"View full sizeThe Pop ShoppeAn old do-it-yourself soda favorite is coming back to the Portland area, although with a little more convenience.Oregonians may recall The Pop Shoppe and its a red-striped label on stubbies filled with mainstays as well as soda-fountain favorites cream soda, lime ricky, black cherry or pineapple. They're back, although shoppers won't have to fill up their crates at sticky warehouses."
4804,"2011: Kim Staunton, Mama Nadi, ""Ruined"""
4805,"2. Shake, then strain into a tumbler or stemless wine glass. Serve with a cinnamon stick."
4806,"To make the pastry, in a food processor combine both flours, the butter and the salt. Pulse until the butter is just distributed through the flour. It should remain in large pieces. Add the water and pulse again, just until distributed. Pulse 2 more times. The dough should still be crumbly and dry."
4807,"Still, earnings-related gains helped to limit downside for Hong Kong and helped the Shanghai index to gains."
4808,LHP Ricky Romero vs. Justin Masterson at 3:05 p.m. Thursday; RHP Brandon Morrow vs. RHP Ubaldo Jimenez at 1:05 p.m. Saturday and RHP Joel Carreno vs. RHP Derek Lowe at 1:05 p.m. on Sunday. SportsTime Ohio and WTAM will carry the series.
4809,"After a so-so round on Friday that cost him sole possession of the lead, Australian Adam Scott shot a 4-under 66 on Saturday and has first place alone at 12-under 198, one shot in front."
4810,"“Once something gets fixed in the public’s mind, it’s hard to get it out,” says James Parish, author of “Fiasco: A History of Hollywood’s Iconic Flops.” “And, you know, people just love to pass on digs, particularly about stars or big movies. … It’s just like high school, where you gossiped about the quarterback, or the head cheerleader.”"
4811,11-1-08 Iowa 2.0
4812,Lasky said she is going to Israel's Tel Aviv University in July to begin classes for a master's degree in Middle East studies.
4813,"""Pop's a straight shooter,"" Green said before Saturday's game. ""They want me to play my game -- spot up and shoot and play good defense. He told me they have enough guys who can create their own shots."""
4814,Thirsty Dog
4815,"CJohnson 13, Mitchell 8, Quinley 10, Harris 4, Smith 2, Fletcher 1, King 7. BRDunn 12, Gatto 5, Hagar 11, Klauer 3, Meylor 17, Welz 3, Rath 9."
4816,"You want hope for the future? Listen to that show online at wcpn.org/soi. Feel free to join in this week by listening live at 9 a.m. weekdays. Today we'll look at Teach for America, the program soon to come to Ohio, and tomorrow, all about sewer rate increases in our region."
4817,"""The benefits are energy and fuel for farmers as well as preventing further contamination of the environment,"" said Ravi Naidu, chief scientist at CRC for Contamination Assessment and Remediation of the Environment (CRC Care), a South Australian-based firm involved in drawing up the technology."
4818,"As the older couple turned from co-owner Robert Reilly to leave, one might have thought Salt & Pepper had just transplanted itself from some distant burg. In fact, it had only moved from one part of South Philly to another, zagging just a mile southwest down to East Passyunk Avenue from its former cozy nook in Queen Village."
4819,"With the bailout fund vote out of the way, the country's focus will turn to the elections next spring. Smer-Social Democracy is by far the strongest political force in the country and stands a good chance to win the ballot set for March 10 by Parliament on Thursday."
4820,"Another example: I just watched a YouTube video of a Singaporean singing hauntingly of jet engines falling through her ceiling. In the time it took to listen to the three-minute clip, 10 people added their comments, bringing the total to 6,484 comments on one video by an anonymous amateur using a laptop's microphone and a Web cam. We should dub this massive shift something grand like Community Creativity, or the Knowledge Renaissance, or something. UGC demeans it."
4821,"In 1966, Kermit married Linda Olson after meeting on a blind date in Portland. Kermit spent endless hours volunteering with Hillsboro Kiwanis, traveling, practicing tai chi, reading, attending sporting events and drinking chocolate milkshakes. He especially enjoyed meeting ""the guys"" for coffee at the Hillsboro Pharmacy and spending time with family."
4822,"built at then-Lambert Field in the 1950s, Jane Hilboldt's father-in-law oversaw the window glazing as a manager for Stanley Hanks Glass Co."
4823,"Most important, some followers believe they are entitled to use armed force to resist arrest and fight police."
4824,"Both Democrats and Republicans showed strong support for modifying the state's ""three strikes"" law, which was approved by voters in 1994. The statute hands down mandatory 25-years-to-life sentences when a felon is convicted for the third time."
4825,"The patrollers constantly are looking for more volunteers, especially men. So is DPS."
4826,"The two professors were immediately struck by how quickly the road was built in the can-do era just after World War II — two years, or less time than it takes nowadays for some jughandles to be approved. A sign around the corner from Gov. Alfred E. Driscoll’s office drove home the point: THE TURNPIKE MUST BE DONE NOVEMBER ’51."
4827,"Since February, prices rose the most in transportation, up 4.5 percent; apparel, up 3.2 percent; and recreation, up 2.7 percent. The only category to post a decline was education and communication, which dipped 0.1 percent."
4828,"Just a few short hours after the ever-uncompromising Goodell handed down a season-long suspension to New Orleans linebacker Jonathan Vilma and multi-game bans to three other current or former Saints players for their prominent roles in the team's elaborate bounty scheme, word began to spread of legendary linebacker Junior Seau's sudden and shocking death from an apparent self- inflicted gunshot wound at his Southern California home."
4829,12:15 - Assembly ceremony begins
4830,"If Issue 2 opponents were inclined to play their own Petty music, we're thinking ""Don't Come Around Here No More"" would be coming through the speakers."
4831,"Kovalchuk, a former Atlanta Thrasher who had 37 goals and 83 points this season, won his first playoff series ever in New Jersey’s Round 1 triumph over Florida. The Devils say Kovalchuk was injured in that first-round series."
4832,"Olympian Shalane Flanagan, also a member of Schumacher's group, is scheduled for the women's 5,000 at Stanford."
4833,Del Campo 000 000 0  0 6 0
4834,"I came home every summer during college and worked as a laborer. I loved it, but I got engaged to my wife while we were in college and she's from Cleveland, so after I graduated I got a job with the Steris Corp. in Cleveland. We got married the next year, and I realized I wanted to try working for HBD. I called my dad one weekend, I really don't know why, and I just said, 'Do you think there's an opportunity that I might be able to get on at HBD'?"
4835,"1400 Burning Tree Dr, $76,000"
4836,"George Josten: Forward, 24, two seasons with Timbers. Didn't produce despite being given plenty of chances early in the season."
4837,"Within a few months, the market began to experience problems. The Standard & Poor's bank index peaked in July 1999 and fell more than 20% by the end of the year. Regional banks, in particular, had their worst performance compared to the overall market in half a century."
4838,"Police investigators also complain about a reluctance by Harris' office to push forward on recent, hard-to-prove homicide cases. Under pressure from Newsom to gain control over a rising murder rate, they have tried tactics either to force her hand or go around her."
4839,"The Gravois Road bridge connecting Fenton and Sunset Hills may have been torn down, but its image will live on in the new Fenton Area Chamber of Commerce logo."
4840,"Carlos Marmol conceded not every Cubs player who knew Zambrano will greet him in Miami. Though Zambrano threw Marmol under the bus during his infamous ""We stinks"" rant last June in St. Louis, Marmol holds no grudge for that, much less the Atlanta walk-out."
4841,"You are not an underdog when you use a four-defensive-end set of Justin Tuck, Jason Pierre-Paul, Osi Umenyiora and Mathias Kiwanuka on passing downs. When you have that collection of talent, you cannot ‘‘shock the world,'' as the Giants hope to do."
4842,"Girardi was too far away from the outfield wall to see what happened, but he knew that Rivera had sustained a significant injury when he saw players and coaches gathering around him."
4843,He and I'll Have Another will try to win the second leg of racing's Triple Crown in the Preakness Stakes in Baltimore on May 19.
4844,"But Highland left 10 runners on base, including eight in the final six innnings. Triad stranded five."
4845,"Saffold claims her 23-year-old daughter authored the comments. Sydney Saffold, who lives in another city, supports her mom's story. Believe them if you choose."
4846,"But in the meantime, he expects there to continue to be a market -- albeit a shrinking one -- for DVD rentals. Redbox will pick up a lot of that demand. But Blockbuster can still be a player with its more extensive in-store selection compared to Redbox's limited titles, he said."
4847,"The trio are close friends, and have been waiting for their collective chance even as opportunities seemed scarce, Phelps said. ""Me, Adam and D.J.—and if one of is going to get a chance, it's exciting for the other ones because they're right there with us. I'm so excited that D.J. got called up,"" Phelps said. ""It's two of my best friends. It's exciting to see our hard work pay off."""
4848,"The girl's mouth was bleeding and LaMantia instructed someone to get ice from the school nurse but not to tell the nurse what had happened, according to the affidavit."
4849,Army Staff Sgt. Robert Bales was charged with 17 counts of premeditated murder Friday in a case that could lead to the death penalty.
4850,"This offseason, a few general managers were saying yes to Hayes."
4851,"Springtime is the busiest season for wildfires in the state. Year-round the state averages 2,465 fires that burn an average of 96,445 acres, according to the Colorado State Forest Service."
4852,"Marc Rotenberg, executive director of the Electronic Privacy Information Center, is one of those travelers. He takes trains whenever he can because going through airports has become a less-pleasant experience."
4853,Kimba7
4854,Colorado farming officials are lauding a decision by the U.S. Department of Labor to kill proposed rules that would have stopped kids from working on many farms and ranches across the country.
4855,John Brunner
4856,"""People could use electric or hand drills or a wood chisel, which is what the pioneers used, to tap a sugar maple stump,"" he said. ""We also had a fire starting station, where people could use a flint or a bow and drill, which are historic methods, for fire starting. And kids could haul firewood or jugs full of maple tree sap, weighing eight to 56 pounds, though an obstacle course."""
4857,"Federal law often uses interstate transportation of weapons and other instruments of crime to establish jurisdiction in violent crime matters. Last year, responding to a plea from state and local leaders to suppress gun violence, this district prosecuted 218 of the worst violent criminals in federal court. In most cases, we used a law that prohibits convicted felons from possessing a gun that traveled at some point in interstate commerce. We also prosecuted the deadliest home arson in Cleveland history under a law that relied partially on the federal Section 8 housing program. Rightfully, the community expected us to use these federal tools to help in those cases."
4858,And then Jakub Voracek lost the puck in the offensive zone. New Jersey's Petr Sykora raced down the left side and whipped a shot right through Byrzgalov's pads.
4859,The Indians scored in the seventh on Jason Donald's RBI grounder.
4860,"Those unwanted pounds motivated me to set a goal to get back in shape. Deciding that achieving the weight on my driver's license might be raising the bar a little too high, I opted for returning the extra five. Who couldn't accomplish that?"
4861,6 (6-inch) Sweet Crepes (see recipe)
4862,"Then Thursday, Yahoo acknowledged that Thompson did not have the computer science degree he claimed to have from Stonehill College near Boston and that the company was launching a review of the matter. It termed the falsehood, which has been repeated in the company's regulatory filings with the Securities and Exchange Commission, an ""inadvertent error."" Thompson earned an accounting degree from the school."
4863,And at least Quinn shouldn't have to worry that Emanuel - with his bridges to downstate Illinois smoldering - would one day break tradition and decide to go after his job.
4864,"“I did not have anything to do with that, nor did I know it was going to happen,"" Bryan said. ""I was in the ring, and my entrance was first, and he comes in the ring and then they busted the 'Man's Man' music and he starts laughing, I start laughing. And William Regal is probably the most professional man you will ever meet. You don't see him crack much, and he's been in some really funny segments, where 99 percent of the people would crack, That got him. So that was pretty cool.”"
4865,"Just as Chinese students are the largest segment at USC, they comprise nearly one-fourth of the nearly 724,000 international students attending colleges and universities in the U.S."
4866,Ellison is studying the top performers in combine testing since 1992 and how they fared as NFL players.
4867,"CLEVELAND, Ohio -- Cleveland Browns and NFL fans, it's time for you to say who all of the teams should pick in the first round of the draft on April 26."
4868,"Fluid power structure: With its growing and changing population, Arizona doesn't have an entrenched system that excludes outsiders. Two years ago, Paul Gosar was a Flagstaff dentist. Now, he's a congressman. If you want to reinvent yourself, Arizona is the place to do it."
4869,"Silvestri has served as Elmwood Park's village president and a Cook County commissioner for nearly two decades. During that span, he says no one has challenged the legality of his holding dual offices."
4870,"Now, he says, he buys organic produce in part because it tastes best, and when he pays a premium for meat from a ranch that raises its animals humanely, he's getting meat that he's happy to serve."
4871,"""Parents should get a feel for what their child knows; talk about scenarios and let them tell you how they'll respond,"" Sugarbaker says. ""There's greater risk if a child is unaware of potential dangers. Keep them informed and better in charge of their own personal safety."""
4872,"Actually, Romney comes across like a guy who has a tin ear when it comes to America's economic divide. It was Romney who said that his $360,000 in speaking fees was not a lot of dough. He's the guy who tried to make a $10,000 bet at a presidential debate. He says ""corporations are people."" And he likes ""being able to fire people who provide services to me."""
4873,Cav
4874,"""I believe in God a lot more,"" Booker said. ""I believe in God now, definitely."""
4875,in Cass County
4876,The participants will take the drug or a placebo twice a day for one year. A small preliminary study showed some early results in reducing the toxins that can damage children's livers.
4877,"The first half of the concert was equally affecting. It began with Heggie accompanying DiDonato in a superb account of Reynaldo Hahn's song cycle ""Venezia,"" a witty and insinuating collection of bonbons, and continued with a strong-boned but tender rendition of Debussy's String Quartet in G Minor. As an encore, all six performers joined forces for Richard Strauss' ""Morgen!"" delivered with rapturous serenity."
4878,"Early the next morning, on a sunny fall day last year, I set out on foot from my hotel for the Souk al-Hamadiye, the largest and best known of the Old City souks, or Arab markets, and the main pedestrian entrance."
4879,Call: 216-579-0200.
4880,"The YPC curriculum includes auditioning skills, theater history, voice and speech, design, theater etiquette and even Pilates."
4881,Makes 6 to 8 servings
4882,"Paducah — American Quilter’s Society Quilt Show & Contest, April 25-28, features more than 500 quilt exhibits and vendors. www.americanquilter.com."
4883,"Sierra-at-Tahoe will be adding backcountry snowcat skiing, and expanding its tubing park and kids' activities. Kirkwood has expanded its activity centers for both family activities and backcountry adventures. Dodge Ridge has added a T-bar to drag skiers to an additional peak, with more lift improvements coming. Boreal will once again be offering (for a fee) the ""BagJump,"" a 2,500-square-foot inflatable landing pad to absorb the bodies of flailing snowboarders from a huge jump. Bear Valley and Homewood are in the midst of planning major redevelopments."
4884,"My unemployed friend hasn't interviewed his mother yet, but he's planning it carefully. One more task he's given himself: making sure she dresses up for the occasion. He knows his mom would hate the idea of people watching the interview 25 years from now and seeing her in old clothes."
4885,"Jeremy could see that Chuck had no idea how seriously he was injured, so he did something he's never done before: The muscular 6-footer threatened his grandfather."
4886,"The six-wheeled ""duck boat"" had driven into the water just after 2:30 p.m. and suffered a mechanical problem and a small fire, officials said. It was struck about 10 minutes later by a barge used to transport sludge, then sank."
4887,"Orthodontists say that the benefits of braces can affect the health of teeth for a lifetime. Teeth are easier to clean if they're not crowded, teeth wear evenly if they are properly aligned and patients learn how to take better care of their teeth."
4888,"Bruce Nave, an Apache Junction contractor who donated $2,500 to Babeu's campaign in December, said the allegations are ""totally out of character"" for the sheriff."
4889,"Earlier this month, the Spurs announced that Parker would likely miss two to four weeks with a sprained calf muscle. He wound up missing just one game."
4890,"Pagh said he could no longer give 100 percent both to his job and his council duties because of his schedule. Pagh, a photogrammetrist — someone who determines geometric properties of objects from photographs — wakes up at 4 a.m. to travel to work, so when council meetings run until 10 p.m. or later, he struggles to give city issues the necessary focus and wake up just a few hours later ready for the day."
4891,"But during the financial crisis in 2008-09, consumers discovered that card issuers had reduced credit limits or raised rates. So many now may be more likely to save to cover emergencies."
4892,"It's about time, said UO senior associate athletic director Renee Baumgartner, that those who built the foundation for women's sports at Oregon receive their letters."
4893,"Barker traces the origin of the project to conversations with struggling pastors and a meeting with Richard Dawkins, the evolutionary biologist and prominent atheist. All felt the need for a place where active clergy could make the transition from Sunday mornings in the pulpit to Sunday mornings in bed."
4894,"He said Wednesday's presentation by the Child Welfare League and a representative of the respected Casey Family Programs foundation convinced him of the need for outside intervention. Dickinson added that he had not seen the Peters letter that was being voted on, but asked for a copy while the board debated and then joined the other supervisors in adopting its recommendations."
4895,"It was a struggle to get Internet there, but they were drawn to Lotus for the recreation  and cheaper real estate than San Francisco."
4896,"As good as most of the sampler was, the entrees were an upgrade. Bubba's patented boneless pork sparerib steak was a wonder of moist, tender, smoky goodness. Batter-crusted sweet potato fries were crunchy outside, fluffy and sweet inside. A juicy, whole smoked chicken looked like more than enough to satisfy any 300-pound lineman. Our dining companion's St. Louis ribs also scored a touchdown with their moist, meaty goodness. Try to get there early on the weekend. But if you can't, Bubba's is worth the wait. -- Bob Migra, Special to The Plain Dealer"
4897,"COLUMBUS, Ohio - A legislative committee in Ohio approved a measure Tuesday that would limit collective bargaining rights for 350,000 public workers and deliver a blow to unions in how they collect certain fees."
4898,Athletic bio: Team captain ... MVP ... all-conference selection ... all-district selection ... all-region selection.
4899,"The company plans to keep its current employees, approximately 93 brokers, support staff and property managers. During the recent real estate downturn, Colliers Ostendorf-Morris cut about 15 jobs as revenues declined, West said."
4900,"""I think progress is being made,"" says Langlois. ""I think it is a constant struggle."""
4901,"It was physical, it was heated — and it was one-sided."
4902,"At Glenn House in Glendale, eight boys and two young men share three bedrooms in a nondescript stucco house on a quiet cul-de-sac. There's a track star who's got his sights on Arizona State University, a chatty 19-year-old managing his serious mental illness, an 18-year-old who plans to be an auto mechanic and a polite 14-year-old who entered foster care just two months ago and hopes to reunite with his mother and siblings as soon as possible."
4903,"TWO STARS NV Bele Casel Prosecco di Valdobbiadene Extra Dry ($17.50) Who knew there was garagiste Prosecco? Winemaker Danilo Ferraro actually makes 50,000 bottles of this each year in his garage. It's a worthwhile effort: nicely frothy, with flavors of lemon, peach and honeysuckle and a slightly sweet finish."
4904,"Bruce had put himself in charge of the recruitment of his son – a top-100 prospect – and had a handful of schools picked out, including UCLA and Ohio State, his alma mater. None of the 2,161 pieces of recruiting mail Sports Illustrated once noted Roberto received was from Oregon State. The Nelsons had never"
4905,"""If that were a statistical question on an exam, nobody would be able to answer it,"" said Sally Baack, a professor of management at San Francisco State University who has studied Fiorina's tenure at HP."
4906,"Ryan Broyles could become a pretty good NFL receiver, but it made absolutely no sense selecting him in the second round  regardless of what the all-knowing, all-seeing Board told him. He could confound all the medical experts and make an impact in his rookie season. But it wont matter if Bentley doesnt represent a sizeable upgrade at cornerback from what the Lions already had."
4907,"NHL Commissioner Gary Bettman on Coyotes sale: ""Did I say $170 million?"""
4908,"State regulators, who oversee only traditional phone service, say Frontier has a good history in Oregon and has committed to steady upgrades to Verizon's aging copper network."
4909,"“ ‘West Side Story’ was his most popular work, and it’s what Bern-stein would least want to be remembered for,” Felder said. “Like Boston, Bernstein sat at a conflicted crossroads. The problems that came with the success of ‘West Side Story,’ his sexuality, there was so much conflict in Bernstein.”"
4910,"California grew by 0.67 percent since 2011 to reach 37,679,000 people, while the nine-county Bay Area grew by 0.85 percent, he said. Some 7,249,563 people live here now."
4911,I hate air dryers in restrooms. I prefer paper towels instead.
4912,Wt: 132
4913,"Beyond its age, what makes Leap-the-Dips unique are the things the train lacks: seat belts and any mechanism to keep the car attached to the track. That means the train literally leaves the track during the leaps and thuds back down on the dips. Sadly, Leap-the-Dips often sits idle for long stretches with visitors seemingly unimpressed by its historic heritage."
4914,"The resolution noted the board has ""a broad grant of authority to promote economic development"" and that the $15,000 was presented ""in a spirit of cooperation."""
4915,"Of all the candidates, Netanyahu would probably benefit the most from a debate about Iran because it would focus voters on security issues, where he is perceived as having the strongest credentials."
4916,"Shanahan stressed that he doesn't expect Griffin alone to turn the Redskins into an instant winner. Washington went 5-11 last year, its fourth consecutive last-place finish in the NFC East."
4917,"Rev. John Mosey, from Worcestershire, England, whose daughter Helga, 19, died in the bombing, said it was wrong to criticize those who had assessed al-Megrahi."
4918,"Underlying these explorations is the idea that cruelty is linked to rupture, to revelation, even to revolution. That art that seeks discovery will confront surfaces begging to be shattered, platitudes that demand piercing, attitudes that demand adjustment — and cruelty is the mechanism of breakage. Nelson links this both to our contemporary notions of scientific change — new theories are correct, replacing old theories that were wrong — and to Aristotle's ancient idea of catharsis. And if you thought ""catharsis"" simply meant a purifying release of emotion or tension, Nelson digs into a translation of ""Poetics"" and parses the sentence, so that the emotions ""pity and fear"" can either be read as what is purged or what become the catalysts of purging."
4919,"Residents at Lathrop, neighbors and community activists don't want the complex razed like so many CHA properties that have been demolished, but would prefer to see the property restored."
4920,"Country B: You can get whatever you can afford to eat, gas is plentiful and the number of cars keeps climbing. Weight-related disease is on a steady rise."
4921,"Tested by the Associated Press. 850 calories (66% from fat), 63 grams fat (17 grams sat. fat), 36 grams carbohydrates, 45 grams protein, 360 mg sodium, 195 mg cholesterol, 7 grams fiber."
4922,"Anyone notice a dog that has taken an interest in you? hollered Nicole Shumate, a dog trainer who acts like a drill sergeant."
4923,"When Minnesota Bank and Trust opened in Edina in 2008, CEO Kate Kelly was determined to make it a place people wanted to work."
4924,"That's the thing about Halloween — it's such a playful holiday. Being different is applauded on Halloween, and outrageous behavior is acceptable. It's a holiday of broken rules. On most nights, kids are discouraged from eating sweets and told to keep their distance from strangers, but on Halloween, they're encouraged to knock on the doors of people they don't know and ask for goodies. Adults who might otherwise never talk to one another have a reason to be sociable, generous and friendly. On this one night of the year, neighborliness trumps discord, and fun and frolic win out over reserve."
4925,Madden made 15 tackles in 12 games last season and started against Colorado.
4926,"And, as you may recall, the biggest chunk of money that Valle Monte League donates to its beneficiaries comes from its elaborate Christmas Tree Elegance events, which have raised more than $8 million over 45 years. Mark your calendar for this year's holiday celebrations, which will be held Nov. 29 and 30 at the Doubletree Hotel in San Jose."
4927,NEW YORK (AP) - Figure skating star Johnny Weir celebrated the New Year by tying the knot.
4928,"Included among the criteria for selection, was demonstration of local need and the ability of the health center to work with other providers in the community, Wakefield said."
4929,"Said Rosentraub: ""Most teams see themselves in the real estate business now, and with Camden Yards being in the corner it's in, you have to ask how much more opportunity there is."""
4930,"NEWARK — Ronald Manzo, a politically connected Hudson County insurance broker, was sentenced in federal court today to three years of probation and a $30,000 fine for his role in helping Dennis Elwell, the then-mayor of Secaucus, get $10,000 in bribery money in 2009 from an undercover FBI informant who was posing as a dirty real estate developer."
4931,"Federal authorities said that, according to information they had found on the academy website, Stern spent his year abroad teaching in Hong Kong and traveling around Southeast Asia."
4932,"Bon Jovi's elaborate load-in and set-up is expected to take six days. U2 will reprise the in-the-round show that drew a record crowd of 85,000 to old Giants Stadium in September. The four Irish rockers will be framed by a massive, multicolored claw, and will bask in the light of a mobile, cylindrical video screen."
4933,"The questionable activities in high schools appear to be less systemic than the cheating that has roiled Atlanta’s elementary and middle schools, where attention focused on a single exam: the Criterion-Referenced Competency Test. Nevertheless, the improprieties seem no less insidious: cheating on standardized tests, falsifying attendance records and changing grades, all to award undeserved diplomas that helped administrators meet performance targets."
4934,"Defensive walls were key fortifications used to protect cities from aggressors during medieval times. Many of these settlements are still visible across Europe – filled with narrow streets, hidden corridors and whimsical charm. Here are a few."
4935,"""MAGIC MIKE"""
4936,"""We've been doing this for years, and we do it twice a year to invite people to see what we have to offer,"" says Mary Fortuna, exhibition director at Paint Creek. ""People come back because they see something different every time and it puts a spotlight on the downtown area."""
4937,"Anson Mills grits are hand milled to a coarser grind than most other varieties of grits. If you can't find the, any variety of corn grits can be substituted."
4938,"Pontoon Beach-based distillery Mastermind Vodka won a gold medal at the 2012 San Francisco World Spirits Competition. Mastermind went up against more than 1,200 different spirits from 65 countries."
4939,"The films tend to be stark, low-budget affairs. Lots of hand-held cameras, long takes, natural lighting, and realism. That's hardly earth-shattering, but the films do share the directors' and writers' deft insights into the long-concealed inner-workings of Romania, and they are all obsessed with the revolution."
4940,"One came from an acquaintance who said he found a bunch of Mozingos in a phone book in the Imperial Valley and was told they all were Basque shepherds. On this authority, we became French Basque."
4941,"At No. 14 is Michigan State cornerback Johnny Adams, the second DB on the board. At 5-11 and 178 pounds, Adams ""lacks elite size, but takes on bigger players and tackles well. Really good blitzer. Needs work on his man game, but very competitive. Great ball skills."""
4942,"Ruth joined the newly formed Pure Bang Games in December 2011. The company was formed by Ben Walsh, a veteran of large-scale, detail-intensive projects at Bethesda Softworks and Big Huge Games. Up until “Corril Slayer,” Pure Bang’s efforts have largely focused on the social and mobile gamer. This title shows an expertise and enthusiasm for creating new content for those who want a bite-sized game, but aren’t totally satisfied with the “new wave” of Facebook and iPhone gaming."
4943,"Lee said that talks continue on plans for a broader, permanent overhaul of the city's business tax code, which he hopes to push through this year."
4944,"""I am sorry for the disruption this will cause our creditors, suppliers and particularly our employees, but there appears to be no other choice,"" he said."
4945,"Near the 30-minute mark, midfielder Nimo had a pair of chances to put the Timbers on the board. With the ball at his feet just inside the box, Nimo sent a shot through traffic toward the far post that was deflected over the end line. On the ensuing corner kick, Nimo's shot was saved by Gallardo."
4946,"But the biggest risk-taker was Rose Byrne, who dressed in a white lace Elie Saab jumpsuit. Her inspiration, she said, was the late 1970s/early '80s feel of the movie ""Scarface,"" and with her bob haircut, the ensemble worked in a kooky chic way."
4947,"To explore Sausalito, continue under the bridge. (No horseback riding on the Sausalito part of the path.) It's noisy because of Bridgeway traffic, but at times you can detour along the public shore and get away from the din. The path officially ends at Gate 5, but just continue on the sidewalk. Stop for lunch at Fish (350 Harbor Drive) or drop in at Mollie Stone's Market (100 Harbor Drive) to pick up picnic supplies."
4948,Recently a Muslim woman taken to a jail for nonpayment of a traffic ticket had her head scarf (hijab) forcibly removed for security clearance. The woman tried to explain that the hijab was part of her dress and she could not take it off due to religious reasons.
4949,"""Either that or they should stop calling about our players. They had interest in quite a few guys at some point. … It obviously shows something when on Tuesday the most important thing that they're still talking about is the Sounders game. We're trying to focus on Kansas City and trying to get ready for our next opponent. I'm sure they are too."""
